fecha,temp,hum,presion,dir,vel,nub,situacion
2019-04-15 02:00:00,12.1,81.0,1019.8,SE,16.6,2,Algunas nubes
2019-04-15 03:00:00,11.5,81.0,1020.1,SE,14.8,2,Algunas nubes
2019-04-15 04:00:00,10.0,83.0,1020.6,E,5.4,4,Nubes dispersas
2019-04-15 05:00:00,9.5,87.0,1020.9,E,11.2,4,Nubes dispersas
2019-04-15 06:00:00,10.2,96.0,1021.0,E,13.0,4,Nubes dispersas
2019-04-15 07:00:00,9.5,96.0,1021.8,-,0.0,3,Nubes dispersas
2019-04-15 08:00:00,10.0,85.0,1021.5,SE,11.2,6,Nuboso
2019-04-15 09:00:00,9.8,85.0,1022.3,SE,7.6,6,Nuboso
2019-04-15 10:00:00,9.8,86.0,1023.6,-,0.0,6,Nuboso
2019-04-15 11:00:00,9.0,89.0,1024.1,N,7.6,6,Nuboso
2019-04-15 12:00:00,10.0,89.0,1025.6,N,5.4,6,Nuboso
2019-04-15 13:00:00,12.0,82.0,1025.5,E,5.4,6,Nuboso
2019-04-15 14:00:00,14.5,66.0,1025.7,NE,16.6,6,Nuboso
2019-04-15 15:00:00,15.6,59.0,1026.0,NE,18.4,6,Nuboso
2019-04-15 16:00:00,16.4,58.0,1025.8,N,16.6,6,Nuboso
2019-04-15 17:00:00,16.8,51.0,1025.1,NE,13.0,6,Nuboso
2019-04-15 18:00:00,17.2,53.0,1024.5,NE,14.8,5,Nuboso
2019-04-15 19:00:00,17.8,49.0,1024.3,N,11.2,3,Nubes dispersas
2019-04-15 20:00:00,17.4,49.0,1024.6,NE,13.0,0,Despejado
2019-04-15 21:00:00,15.8,57.0,1024.8,NE,9.4,0,Despejado
2019-04-15 22:00:00,12.5,71.0,1024.8,E,13.0,0,Despejado
2019-04-15 23:00:00,11.4,75.0,1026.1,NE,9.4,0,Despejado
2019-04-16 00:00:00,10.3,78.0,1026.3,E,13.0,0,Despejado
2019-04-16 01:00:00,8.3,87.0,1026.5,E,5.4,0,Despejado
2019-04-16 02:00:00,8.4,84.0,1026.5,E,9.4,0,Despejado
2019-04-16 03:00:00,7.6,88.0,1026.7,E,7.6,0,Despejado
2019-04-16 04:00:00,7.3,90.0,1026.3,E,3.6,0,Despejado
2019-04-16 05:00:00,5.9,93.0,1025.9,SE,5.4,0,Despejado
2019-04-16 06:00:00,4.5,89.0,1025.3,SE,5.4,0,Despejado
2019-04-16 07:00:00,3.9,95.0,1024.8,E,5.4,0,Despejado
2019-04-16 08:00:00,3.2,93.0,1024.2,SE,7.6,0,Despejado
2019-04-16 09:00:00,3.0,96.0,1025.0,S,5.4,0,Despejado
2019-04-16 10:00:00,2.6,94.0,1024.9,SE,3.6,0,Despejado
2019-04-16 11:00:00,2.8,93.0,1024.6,E,7.6,0,Despejado
2019-04-16 12:00:00,8.6,87.0,1024.3,NE,9.4,1,Algunas nubes
2019-04-16 13:00:00,12.5,82.0,1024.2,N,14.8,1,Algunas nubes
2019-04-16 14:00:00,14.9,71.0,1023.5,N,24.1,1,Algunas nubes
2019-04-16 15:00:00,16.3,57.0,1022.9,N,24.1,2,Algunas nubes
2019-04-16 16:00:00,17.8,48.0,1022.2,N,25.9,3,Nubes dispersas
2019-04-16 17:00:00,18.7,43.0,1020.9,N,27.7,3,Nubes dispersas
2019-04-16 18:00:00,19.2,42.0,1019.5,N,27.7,5,Nuboso
2019-04-16 19:00:00,19.5,42.0,1018.6,N,27.7,5,Nuboso
2019-04-16 20:00:00,19.4,47.0,1017.9,N,25.9,4,Nubes dispersas
2019-04-16 21:00:00,17.8,59.0,1017.7,N,14.8,4,Nubes dispersas
2019-04-16 22:00:00,13.6,74.0,1017.6,N,14.8,3,Nubes dispersas
2019-04-16 23:00:00,10.9,83.0,1017.4,N,14.8,5,Nuboso
2019-04-17 00:00:00,12.6,90.0,1017.4,N,7.4,5,Nuboso
2019-04-17 01:00:00,12.1,83.0,1017.1,N,13.0,6,Nuboso
2019-04-17 02:00:00,12.6,81.0,1016.8,N,14.8,6,Nuboso
2019-04-17 03:00:00,12.0,82.0,1016.7,N,16.6,5,Nuboso
2019-04-17 04:00:00,10.2,87.0,1016.1,N,13.0,3,Nubes dispersas
2019-04-17 05:00:00,10.0,89.0,1016.2,N,16.6,1,Algunas nubes
2019-04-17 06:00:00,9.4,89.0,1015.9,N,16.6,1,Algunas nubes
2019-04-17 07:00:00,9.8,89.0,1015.1,N,5.4,5,Nuboso
2019-04-17 08:00:00,9.0,94.0,1015.0,NW,3.6,3,Nubes dispersas
2019-04-17 09:00:00,8.8,91.0,1015.3,NW,5.4,3,Nubes dispersas
2019-04-17 10:00:00,7.2,97.0,1015.7,N,3.6,5,Nuboso
2019-04-17 11:00:00,7.6,97.0,1015.9,-,0.0,5,"Nuboso, neblina"
2019-04-17 12:00:00,10.8,94.0,1016.0,NW,13.0,5,"Nuboso, neblina"
2019-04-17 13:00:00,14.3,81.0,1016.2,NW,18.4,6,Nuboso
2019-04-17 14:00:00,17.0,73.0,1015.6,NW,20.5,6,Nuboso
2019-04-17 15:00:00,19.6,62.0,1014.5,NW,35.3,6,Nuboso
2019-04-17 16:00:00,20.1,62.0,1014.0,W,27.7,6,Nuboso
2019-04-17 17:00:00,21.4,58.0,1012.5,NW,37.1,5,Nuboso
2019-04-17 18:00:00,21.9,55.0,1011.6,NW,33.5,6,Nuboso
2019-04-17 19:00:00,22.4,55.0,1011.6,NW,27.7,6,Nuboso
2019-04-17 20:00:00,22.1,50.0,1011.4,NW,27.7,6,Nuboso
2019-04-17 21:00:00,21.3,61.0,1011.3,NW,13.0,4,Nubes dispersas
2019-04-17 22:00:00,18.3,74.0,1011.7,NW,13.0,4,Nubes dispersas
2019-04-17 23:00:00,17.9,75.0,1011.8,W,5.4,4,Nubes dispersas
2019-04-18 00:00:00,14.7,86.0,1012.6,W,5.4,4,Nubes dispersas
2019-04-18 01:00:00,14.6,86.0,1012.7,W,5.4,5,Nuboso
2019-04-18 02:00:00,14.4,88.0,1012.4,-,0.0,1,Algunas nubes
2019-04-18 03:00:00,14.0,88.0,1012.5,-,0.0,1,Algunas nubes
2019-04-18 04:00:00,11.6,92.0,1012.8,-,0.0,1,Algunas nubes
2019-04-18 05:00:00,11.0,94.0,1012.9,-,0.0,1,Algunas nubes
2019-04-18 06:00:00,11.6,92.0,1012.6,-,0.0,2,Algunas nubes
2019-04-18 07:00:00,11.6,92.0,1012.2,-,0.0,2,Algunas nubes
2019-04-18 08:00:00,11.2,94.0,1012.2,-,0.0,2,Algunas nubes
2019-04-18 09:00:00,10.8,94.0,1012.5,-,0.0,2,Algunas nubes
2019-04-18 10:00:00,8.4,97.0,1012.8,-,0.0,2,Algunas nubes
2019-04-18 11:00:00,8.6,94.0,1012.9,-,0.0,3,Nubes dispersas
2019-04-18 12:00:00,12.5,94.0,1012.6,-,0.0,6,"Nuboso, neblina"
2019-04-18 13:00:00,14.8,86.0,1012.6,N,7.6,7,"Nuboso, neblina"
2019-04-18 14:00:00,18.8,71.0,1012.3,W,13.0,6,Nuboso
2019-04-18 15:00:00,21.2,65.0,1011.7,W,16.6,6,Nuboso
2019-04-18 16:00:00,23.4,57.0,1010.8,NW,18.4,6,Nuboso
2019-04-18 17:00:00,24.4,54.0,1009.8,W,20.5,6,Nuboso
2019-04-18 18:00:00,24.7,52.0,1009.2,NW,24.1,7,Nuboso
2019-04-18 19:00:00,25.1,54.0,1008.8,NW,22.3,7,Nuboso
2019-04-18 20:00:00,23.4,59.0,1008.8,NW,18.4,6,Nuboso
2019-04-18 21:00:00,22.6,64.0,1008.7,NW,16.6,7,Nuboso
2019-04-18 22:00:00,20.2,76.0,1008.8,N,14.8,7,Nuboso
2019-04-18 23:00:00,19.6,78.0,1008.9,N,14.8,7,Nuboso
2019-04-19 00:00:00,18.8,80.0,1009.0,N,13.0,7,Nuboso
2019-04-19 01:00:00,18.5,81.0,1009.4,W,5.4,7,Nuboso
2019-04-19 02:00:00,18.4,81.0,1009.5,W,5.4,7,Nuboso
2019-04-19 03:00:00,18.0,80.0,1009.1,NW,9.4,5,Nuboso
2019-04-19 04:00:00,17.6,79.0,1009.1,W,9.4,4,Nubes dispersas
2019-04-19 05:00:00,16.9,81.0,1009.4,NW,11.2,4,Nubes dispersas
2019-04-19 06:00:00,16.0,84.0,1009.1,NW,9.4,4,Nubes dispersas
2019-04-19 07:00:00,14.3,88.0,1008.8,NW,9.4,3,Nubes dispersas
2019-04-19 08:00:00,15.0,87.0,1008.8,-,0.0,4,Nubes dispersas
2019-04-19 09:00:00,14.6,90.0,1008.9,N,3.6,4,Nubes dispersas
2019-04-19 10:00:00,11.6,97.0,1009.2,-,0.0,4,Nubes dispersas
2019-04-19 11:00:00,12.2,92.0,1009.1,-,0.0,5,Nuboso
2019-04-19 12:00:00,16.0,83.0,1009.5,SE,3.6,5,Nuboso
2019-04-19 13:00:00,18.5,81.0,1009.9,S,9.4,5,Nuboso
2019-04-19 14:00:00,20.4,74.0,1009.3,W,7.6,4,Nubes dispersas
2019-04-19 15:00:00,22.2,71.0,1009.1,W,9.4,3,Nubes dispersas
2019-04-19 16:00:00,23.8,63.0,1008.2,W,9.4,2,Algunas nubes
2019-04-19 17:00:00,25.5,50.0,1007.5,W,9.4,2,Algunas nubes
2019-04-19 18:00:00,26.4,36.0,1007.1,W,16.6,1,Algunas nubes
2019-04-19 19:00:00,26.4,32.0,1007.0,W,14.8,1,Algunas nubes
2019-04-19 20:00:00,25.0,41.0,1007.0,SW,11.2,1,Algunas nubes
2019-04-19 21:00:00,25.0,41.0,1007.0,SW,11.2,1,Algunas nubes
2019-04-19 22:00:00,22.0,44.0,1007.4,W,9.4,0,Despejado
2019-04-19 23:00:00,15.3,72.0,1008.0,S,5.4,0,Despejado
2019-04-20 00:00:00,13.6,77.0,1008.5,SW,5.4,0,Despejado
2019-04-20 01:00:00,14.5,92.0,1010.1,E,13.0,0,Despejado
2019-04-20 02:00:00,13.6,91.0,1011.6,S,16.6,5,Nuboso
2019-04-20 03:00:00,12.7,91.0,1012.0,S,9.4,2,Algunas nubes
2019-04-20 04:00:00,11.3,91.0,1012.6,S,13.0,3,Nubes dispersas
2019-04-20 05:00:00,10.5,93.0,1012.9,SW,9.4,4,Nubes dispersas
2019-04-20 06:00:00,9.2,89.0,1013.1,SW,9.4,2,Algunas nubes
2019-04-20 07:00:00,8.1,91.0,1013.6,S,3.6,2,Algunas nubes
2019-04-20 08:00:00,7.8,94.0,1013.9,W,5.4,1,Algunas nubes
2019-04-20 09:00:00,8.0,89.0,1014.4,SW,7.6,0,Despejado
2019-04-20 10:00:00,8.8,89.0,1015.3,S,7.6,0,Despejado
2019-04-20 11:00:00,10.2,89.0,1016.0,S,11.2,1,Algunas nubes
2019-04-20 12:00:00,11.0,87.0,1016.5,SW,7.6,1,Algunas nubes
2019-04-20 13:00:00,14.2,75.0,1016.8,S,22.3,3,Nubes dispersas
2019-04-20 14:00:00,15.0,66.0,1017.0,S,25.9,3,Nubes dispersas
2019-04-20 15:00:00,16.4,54.0,1017.1,S,24.1,3,Nubes dispersas
2019-04-20 16:00:00,17.0,53.0,1017.1,S,16.6,3,Nubes dispersas
2019-04-20 17:00:00,18.0,48.0,1016.1,S,16.6,3,Nubes dispersas
2019-04-20 18:00:00,18.0,45.0,1015.7,S,16.6,3,Nubes dispersas
2019-04-20 19:00:00,18.4,45.0,1016.0,S,14.8,4,Nubes dispersas
2019-04-20 20:00:00,18.2,47.0,1015.9,S,14.8,1,Algunas nubes
2019-04-20 21:00:00,14.2,61.0,1016.6,S,13.0,0,Despejado
2019-04-20 22:00:00,11.0,73.0,1017.1,S,13.0,0,Despejado
2019-04-20 23:00:00,9.0,81.0,1017.3,-,0.0,0,Despejado
2019-04-21 00:00:00,8.6,83.0,1017.6,S,11.2,0,Despejado
2019-04-21 01:00:00,8.0,84.0,1017.9,S,7.6,0,Despejado
2019-04-21 02:00:00,7.0,88.0,1018.0,S,9.4,0,Despejado
2019-04-21 03:00:00,6.2,88.0,1017.8,S,5.4,0,Despejado
2019-04-21 04:00:00,5.8,91.0,1017.8,S,5.4,0,Despejado
2019-04-21 05:00:00,4.9,95.0,1017.7,S,9.4,0,Despejado
2019-04-21 06:00:00,5.3,91.0,1017.7,W,7.6,0,Despejado
2019-04-21 07:00:00,3.2,96.0,1017.2,S,5.4,0,Despejado
2019-04-21 08:00:00,4.1,96.0,1017.4,S,3.6,0,Despejado
2019-04-21 09:00:00,5.3,91.0,1017.9,W,7.6,0,Despejado
2019-04-21 10:00:00,4.8,95.0,1018.5,W,9.4,0,Despejado
2019-04-21 11:00:00,4.9,95.0,1018.4,W,5.4,0,Despejado
2019-04-21 12:00:00,8.8,90.0,1018.7,W,7.6,1,Algunas nubes
2019-04-21 13:00:00,13.1,72.0,1019.0,SW,13.0,1,Algunas nubes
2019-04-21 14:00:00,16.8,54.0,1018.6,SW,14.8,1,Algunas nubes
2019-04-21 15:00:00,19.1,40.0,1018.2,W,18.4,1,Algunas nubes
2019-04-21 16:00:00,20.8,30.0,1018.0,S,27.7,1,Algunas nubes
2019-04-21 17:00:00,21.1,32.0,1017.5,SW,25.9,3,Nubes dispersas
2019-04-21 18:00:00,21.2,33.0,1017.4,S,29.5,3,Nubes dispersas
2019-04-21 19:00:00,21.0,31.0,1017.5,S,25.9,3,Nubes dispersas
2019-04-21 20:00:00,20.0,38.0,1017.8,S,25.9,2,Algunas nubes
2019-04-21 21:00:00,17.3,39.0,1018.1,S,18.4,1,Algunas nubes
2019-04-21 22:00:00,12.2,61.0,1018.8,S,11.2,1,Algunas nubes
2019-04-21 23:00:00,10.5,67.0,1019.8,S,16.6,0,Despejado
2019-04-22 00:00:00,9.5,71.0,1020.1,S,14.8,0,Despejado
2019-04-22 01:00:00,8.1,85.0,1020.2,SE,9.4,0,Despejado
2019-04-22 02:00:00,7.8,92.0,1020.1,S,11.2,0,Despejado
2019-04-22 03:00:00,7.2,94.0,1020.1,S,5.4,0,Despejado
2019-04-22 04:00:00,6.4,98.0,1020.0,-,0.0,0,Despejado
2019-04-22 05:00:00,5.8,90.0,1020.1,W,5.4,0,Despejado
2019-04-22 06:00:00,3.8,98.0,1020.3,-,0.0,0,Despejado
2019-04-22 07:00:00,3.3,98.0,1020.4,-,0.0,0,Despejado
2019-04-22 08:00:00,3.6,93.0,1020.5,-,0.0,0,Despejado
2019-04-22 09:00:00,2.9,94.0,1020.9,-,0.0,0,Despejado
2019-04-22 10:00:00,1.7,100.0,1021.7,W,5.4,1,Algunas nubes
2019-04-22 11:00:00,2.2,94.0,1022.5,SW,5.4,2,Algunas nubes
2019-04-22 12:00:00,8.7,94.0,1022.5,SW,7.6,0,Despejado
2019-04-22 13:00:00,12.4,83.0,1022.7,S,7.6,0,Despejado
2019-04-22 14:00:00,14.6,71.0,1022.6,-,0.0,0,Despejado
2019-04-22 15:00:00,15.6,66.0,1022.7,NW,7.6,0,Despejado
2019-04-22 16:00:00,16.8,60.0,1022.5,N,7.6,1,Algunas nubes
2019-04-22 17:00:00,17.5,57.0,1021.7,NE,3.6,1,Algunas nubes
2019-04-22 18:00:00,18.5,50.0,1021.0,N,7.6,1,Algunas nubes
2019-04-22 19:00:00,19.1,48.0,1020.8,N,11.2,1,Algunas nubes
2019-04-22 20:00:00,18.8,49.0,1020.5,N,13.0,1,Algunas nubes
2019-04-22 21:00:00,16.1,66.0,1020.8,N,13.0,0,Despejado
2019-04-22 22:00:00,13.0,75.0,1021.4,NE,9.4,0,Despejado
2019-04-22 23:00:00,11.0,85.0,1021.3,-,0.0,0,Despejado
2019-04-23 00:00:00,8.9,84.0,1022.2,-,0.0,0,Despejado
2019-04-23 01:00:00,8.5,87.0,1022.8,-,0.0,0,Despejado
2019-04-23 02:00:00,7.8,91.0,1022.8,-,0.0,0,Despejado
2019-04-23 03:00:00,7.4,91.0,1023.0,-,0.0,0,Despejado
2019-04-23 04:00:00,5.0,93.0,1023.0,-,0.0,0,Despejado
2019-04-23 05:00:00,4.6,93.0,1022.9,-,0.0,0,Despejado
2019-04-23 06:00:00,4.0,96.0,1022.8,-,0.0,0,Despejado
2019-04-23 07:00:00,3.6,96.0,1023.3,-,0.0,0,Despejado
2019-04-23 08:00:00,3.4,96.0,1023.0,-,0.0,0,Despejado
2019-04-23 09:00:00,3.4,96.0,1023.6,-,0.0,0,Despejado
2019-04-23 10:00:00,3.2,96.0,1024.0,-,0.0,0,Despejado
2019-04-23 11:00:00,2.2,96.0,1024.8,-,0.0,1,Algunas nubes
2019-04-23 12:00:00,8.6,94.0,1024.7,W,3.6,1,Algunas nubes
2019-04-23 13:00:00,13.0,75.0,1024.7,N,11.2,1,Algunas nubes
2019-04-23 14:00:00,15.2,64.0,1024.3,N,9.4,1,Algunas nubes
2019-04-23 15:00:00,16.4,58.0,1024.3,N,14.8,1,Algunas nubes
2019-04-23 16:00:00,17.4,54.0,1023.8,N,14.8,1,Algunas nubes
2019-04-23 17:00:00,18.4,47.0,1023.1,NW,11.2,1,Algunas nubes
2019-04-23 18:00:00,18.8,44.0,1022.7,N,13.0,1,Algunas nubes
2019-04-23 19:00:00,19.0,48.0,1022.4,N,9.4,1,Algunas nubes
2019-04-23 20:00:00,18.6,47.0,1022.6,N,9.4,1,Algunas nubes
2019-04-23 21:00:00,16.6,60.0,1022.8,N,11.2,0,Despejado
2019-04-23 22:00:00,13.0,72.0,1023.1,N,11.2,0,Despejado
2019-04-23 23:00:00,11.4,80.0,1023.8,N,5.4,0,Despejado
2019-04-24 00:00:00,10.2,84.0,1023.9,-,0.0,0,Despejado
2019-04-24 01:00:00,6.1,93.0,1024.4,S,3.6,0,Despejado
2019-04-24 02:00:00,5.1,95.0,1024.7,S,9.4,2,Algunas nubes
2019-04-24 03:00:00,5.0,96.0,1024.9,S,3.6,0,Despejado
2019-04-24 04:00:00,4.7,96.0,1024.8,S,7.6,0,Despejado
2019-04-24 05:00:00,4.7,98.0,1025.1,S,5.4,0,Despejado
2019-04-24 06:00:00,4.2,96.0,1025.0,S,7.6,0,Despejado
2019-04-24 07:00:00,4.4,98.0,1024.7,S,5.4,0,Despejado
2019-04-24 08:00:00,5.1,98.0,1024.6,S,9.4,0,Despejado
2019-04-24 09:00:00,5.3,98.0,1024.8,S,7.6,0,Despejado
2019-04-24 10:00:00,5.0,98.0,1025.4,S,7.6,1,Algunas nubes
2019-04-24 11:00:00,5.0,98.0,1025.6,S,7.6,2,Algunas nubes
2019-04-24 12:00:00,9.8,96.0,1025.7,S,7.6,2,Algunas nubes
2019-04-24 13:00:00,9.8,96.0,1025.7,S,7.6,2,Algunas nubes
2019-04-24 14:00:00,16.6,63.0,1025.9,S,13.0,1,Algunas nubes
2019-04-24 15:00:00,18.4,57.0,1026.0,E,9.4,1,Algunas nubes
2019-04-24 16:00:00,19.0,53.0,1025.6,E,7.6,3,Nubes dispersas
2019-04-24 17:00:00,19.6,52.0,1025.0,E,11.2,6,Nuboso
2019-04-24 18:00:00,19.6,49.0,1024.6,SE,14.8,7,Nuboso
2019-04-24 19:00:00,20.0,47.0,1024.8,E,13.0,5,Nuboso
2019-04-24 20:00:00,18.6,54.0,1024.5,E,14.8,7,Nuboso
2019-04-24 21:00:00,16.5,66.0,1025.2,NE,11.1,8,Cubierto
2019-04-24 22:00:00,14.0,75.0,1025.1,E,7.6,8,Cubierto
2019-04-24 23:00:00,14.4,84.0,1025.6,E,20.5,8,Cubierto
2019-04-25 00:00:00,13.5,88.0,1025.8,E,20.5,8,Cubierto
2019-04-25 01:00:00,12.0,91.0,1026.6,E,18.4,8,Cubierto
2019-04-25 02:00:00,11.6,92.0,1027.5,E,18.4,8,Cubierto
2019-04-25 03:00:00,10.8,94.0,1028.1,E,13.0,8,Cubierto
2019-04-25 04:00:00,10.4,94.0,1027.0,E,14.8,8,Cubierto
2019-04-25 05:00:00,10.4,94.0,1027.0,E,14.8,8,Cubierto
2019-04-25 06:00:00,11.0,92.0,1026.6,E,20.5,8,Cubierto
2019-04-25 07:00:00,10.6,92.0,1026.6,,18.55,,
2019-04-25 08:00:00,10.2,92.0,1026.6,E,16.6,7,Nuboso
2019-04-25 09:00:00,8.2,94.0,1027.0,E,11.2,3,Nubes dispersas
2019-04-25 10:00:00,7.4,91.0,1027.5,E,11.2,3,Nubes dispersas
2019-04-25 11:00:00,8.0,91.0,1027.5,E,13.0,3,Nubes dispersas
2019-04-25 12:00:00,10.0,86.0,1028.5,E,18.4,3,Nubes dispersas
2019-04-25 13:00:00,12.0,78.0,1028.7,E,25.9,2,Algunas nubes
2019-04-25 14:00:00,13.4,75.0,1028.7,E,27.7,3,Nubes dispersas
2019-04-25 15:00:00,14.8,70.0,1028.1,E,25.9,3,Nubes dispersas
2019-04-25 16:00:00,15.8,65.0,1027.3,E,24.1,3,Nubes dispersas
2019-04-25 17:00:00,16.6,60.0,1026.7,E,22.3,4,Nubes dispersas
2019-04-25 18:00:00,16.7,58.0,1026.0,E,24.1,4,Nubes dispersas
2019-04-25 19:00:00,17.0,59.0,1026.0,E,22.3,5,Nuboso
2019-04-25 20:00:00,17.0,57.0,1025.5,E,22.3,5,Nuboso
2019-04-25 21:00:00,15.8,63.0,1025.5,E,18.4,5,Nuboso
2019-04-25 22:00:00,13.4,73.0,1025.6,E,18.4,4,Nubes dispersas
2019-04-25 23:00:00,12.4,83.0,1026.2,E,16.6,4,Nubes dispersas
2019-04-26 00:00:00,12.0,88.0,1026.1,E,22.3,4,Nubes dispersas
2019-04-26 01:00:00,11.6,88.0,1026.3,E,16.6,3,Nubes dispersas
2019-04-26 02:00:00,11.3,88.0,1026.4,E,14.8,6,Nuboso
2019-04-26 03:00:00,11.6,94.0,1026.2,E,18.4,6,Nuboso
2019-04-26 04:00:00,11.8,92.0,1026.0,E,18.4,7,Nuboso
2019-04-26 05:00:00,11.8,93.0,1026.1,E,16.6,7,Nuboso
2019-04-26 06:00:00,11.9,92.0,1025.1,E,14.8,8,Cubierto
2019-04-26 07:00:00,12.0,92.0,1024.8,E,13.0,8,Cubierto
2019-04-26 08:00:00,12.4,91.0,1024.3,E,14.8,8,Cubierto
2019-04-26 09:00:00,12.8,90.0,1023.9,E,22.3,8,Cubierto
2019-04-26 10:00:00,12.8,90.0,1024.1,E,20.5,8,Cubierto
2019-04-26 11:00:00,13.1,89.0,1024.0,E,20.5,7,Nuboso
2019-04-26 12:00:00,13.6,88.0,1024.1,E,24.1,7,Nuboso
2019-04-26 13:00:00,14.2,88.0,1023.8,E,24.1,7,Nuboso
2019-04-26 14:00:00,15.4,80.0,1023.5,E,22.3,7,Nuboso
2019-04-26 15:00:00,16.2,79.0,1022.5,E,25.9,8,Cubierto
2019-04-26 16:00:00,16.6,77.0,1022.1,E,20.5,8,Cubierto
2019-04-26 17:00:00,17.0,70.0,1021.1,E,16.6,8,Cubierto
2019-04-26 18:00:00,16.6,75.0,1020.4,E,13.0,8,Cubierto
2019-04-26 19:00:00,16.2,75.0,1020.3,E,11.2,8,"Cubierto, lluvia continua"
2019-04-26 20:00:00,16.0,75.0,1018.8,E,13.0,8,"Cubierto, lluvia continua"
2019-04-26 21:00:00,15.2,91.0,1018.5,E,16.6,8,"Cubierto, lluvia"
2019-04-26 22:00:00,14.6,93.0,1019.3,E,11.2,8,Cubierto
2019-04-26 23:00:00,14.8,95.0,1019.2,E,14.8,8,"Cubierto, llovizna"
2019-04-27 00:00:00,14.8,95.0,1019.4,E,16.6,8,"Cubierto, llovizna"
2019-04-27 01:00:00,14.2,96.0,1019.1,E,11.2,8,"Cubierto, llovizna"
2019-04-27 02:00:00,13.5,96.0,1019.0,E,11.2,8,"Cubierto, llovizna"
2019-04-27 03:00:00,13.7,96.0,1018.6,E,13.0,8,"Cubierto, llovizna"
2019-04-27 04:00:00,13.5,96.0,1017.7,E,16.6,8,"Cubierto, llovizna"
2019-04-27 05:00:00,13.0,97.0,1017.4,E,18.4,8,Cubierto
2019-04-27 06:00:00,12.7,96.0,1016.4,E,13.0,5,Nuboso
2019-04-27 07:00:00,12.5,96.0,1015.9,SE,11.2,4,Nubes dispersas
2019-04-27 08:00:00,13.9,96.0,1015.8,SE,11.2,7,Nuboso
2019-04-27 09:00:00,13.8,96.0,1015.9,E,13.0,8,"Cubierto, llovizna"
2019-04-27 10:00:00,12.1,94.0,1016.1,SE,11.2,6,"Nuboso, llovizna"
2019-04-27 11:00:00,11.6,94.0,1016.1,S,7.6,7,Nuboso
2019-04-27 12:00:00,13.2,95.0,1016.4,S,9.4,7,Nuboso
2019-04-27 13:00:00,13.7,93.0,1015.7,S,9.4,8,"Cubierto, neblina"
2019-04-27 14:00:00,13.9,97.0,1015.8,S,7.6,8,"Cubierto, neblina"
2019-04-27 15:00:00,16.1,85.0,1015.0,S,7.6,7,"Nuboso, neblina"
2019-04-27 16:00:00,17.1,77.0,1014.6,S,3.6,7,Nuboso
2019-04-27 17:00:00,17.2,75.0,1014.0,NW,5.4,8,Cubierto
2019-04-27 18:00:00,17.2,73.0,1013.9,W,7.6,8,Cubierto
2019-04-27 19:00:00,17.2,72.0,1013.4,SW,9.4,7,Nuboso
2019-04-27 20:00:00,17.0,72.0,1012.8,SW,7.6,7,Nuboso
2019-04-27 21:00:00,16.3,75.0,1012.5,SW,5.4,7,Nuboso
2019-04-27 22:00:00,15.7,81.0,1013.0,W,3.6,7,Nuboso
2019-04-27 23:00:00,13.5,98.0,1013.0,E,3.6,5,Nuboso
2019-04-28 00:00:00,13.3,93.0,1012.3,SW,3.6,5,Nuboso
2019-04-28 01:00:00,13.6,91.0,1012.7,S,5.4,8,Cubierto
2019-04-28 02:00:00,13.2,93.0,1012.7,-,0.0,8,Cubierto
2019-04-28 03:00:00,11.1,96.0,1012.2,W,5.4,3,"Nubes dispersas, neblina"
2019-04-28 04:00:00,11.2,94.0,1012.4,SW,5.4,0,Despejado
2019-04-28 05:00:00,10.5,94.0,1012.2,-,0.0,0,Despejado
2019-04-28 06:00:00,9.1,97.0,1012.2,W,5.4,0,"Despejado, niebla"
2019-04-28 07:00:00,9.4,97.0,1011.3,W,7.6,0,"Despejado, niebla o niebla helada"
2019-04-28 08:00:00,8.9,97.0,1011.3,-,0.0,0,Despejado
2019-04-28 09:00:00,8.8,97.0,1011.3,-,0.0,0,Despejado
2019-04-28 10:00:00,9.6,96.0,1011.8,-,0.0,0,Despejado
2019-04-28 11:00:00,10.3,96.0,1011.9,W,5.4,1,Algunas nubes
2019-04-28 12:00:00,11.8,92.0,1012.1,W,11.2,1,Algunas nubes
2019-04-28 13:00:00,14.2,86.0,1012.0,W,9.4,1,Algunas nubes
2019-04-28 14:00:00,16.8,79.0,1011.4,W,18.4,2,Algunas nubes
2019-04-28 15:00:00,18.0,75.0,1011.2,W,16.6,1,Algunas nubes
2019-04-28 16:00:00,19.6,60.0,1010.4,W,14.8,2,Algunas nubes
2019-04-28 17:00:00,21.2,60.0,1009.4,W,13.0,2,Algunas nubes
2019-04-28 18:00:00,23.0,50.0,1008.9,W,14.8,1,Algunas nubes
2019-04-28 19:00:00,23.0,46.0,1008.4,W,18.4,1,Algunas nubes
2019-04-28 20:00:00,22.4,54.0,1008.5,W,13.0,0,Despejado
2019-04-28 21:00:00,21.0,60.0,1008.6,W,13.0,0,Despejado
2019-04-28 22:00:00,19.1,69.0,1009.1,W,11.2,0,Despejado
2019-04-28 23:00:00,17.0,75.0,1009.6,NW,9.4,0,Despejado
2019-04-29 00:00:00,16.2,81.0,1009.5,NW,7.6,0,Despejado
2019-04-29 01:00:00,15.2,87.0,1009.8,-,0.0,0,Despejado
2019-04-29 02:00:00,14.0,93.0,1009.7,-,0.0,0,Despejado
2019-04-29 03:00:00,13.8,93.0,1009.4,-,0.0,0,Despejado
